fp_sol,normalized_hash,label,n_assessments,n_positive,n_negative,n_assessed_types,assessed_types,positive_types,assessed_swcs,source_datasets,source_path
eab710e1913e6d01b201535cc987a224,db833426bf4e2f341735338b48734441fc32bd6535450f312d88dcf9c9979037,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\eab710e1913e6d01b201535cc987a224.sol
eb053adcb90dea53033c9bda292cfa7d,3f373d4ce7acf41a1ac4d6b64a9f51c6c59d54349575cfb0d3c18c7505584308,1,6,1,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\eb053adcb90dea53033c9bda292cfa7d.sol
eb5042677f22c86f14ba35084696068d,ecf142a31ad88b57536caefcd4c917f0e43e92c77434db0c8326cfec76b722f5,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\eb5042677f22c86f14ba35084696068d.sol
eb735ff57f5529259a078b3ac7aaf044,ba82e7d44cb624f66d68cae5564c28d17586b14e272d1d08bc05ae6ca5842328,1,6,4,2,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|front_running|unchecked_low_calls,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\eb735ff57f5529259a078b3ac7aaf044.sol
eb98fd734701d6fbd6a0f61b3423030e,f56ef7a4bb3e8630a880f7ee2b6469bc93a800e2cd80f22163a7f4cbf1609419,1,1,1,0,1,time_manipulation,time_manipulation,116,SolidiFI,C:\Users\Exauce\Documents\smart-contract-cgt\source\eb98fd734701d6fbd6a0f61b3423030e.sol
eb9a75646418402795fced423d6e6e07,f6f08727295d4d4a47092d40230fe80288a397108f13547811455b19ab99fe39,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\eb9a75646418402795fced423d6e6e07.sol
eba12443026a55a22d4aac31c1962969,3fcf7e13f460f0beff13c7973208611da598b0934d0a5c864e39297d2627caab,1,5,1,4,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,unchecked_low_calls,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\eba12443026a55a22d4aac31c1962969.sol
ebdb09d972e2075542632951fff14dd5,ce9c89aa82b91185ac7a6893a7a19c2082307b6cdfe0cd5d1c3f1d7f9a1d9a4e,0,6,0,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\ebdb09d972e2075542632951fff14dd5.sol
ebeb94501ca257313d865a620b97a88d,98ece3600c5870c3aad4021c964bdc6c5413748acca9818cd6f695fa72c46749,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\ebeb94501ca257313d865a620b97a88d.sol
ebeee1e4e51dcf66b1932780a3913eab,9b69fd6c87f671cc4b3ad11af95d5a173080076cf32afa15d80f4fcead3c92b2,0,6,0,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\ebeee1e4e51dcf66b1932780a3913eab.sol
ebf68a9d9728eba5c20c01dd7e61c098,c668050eb89767ab0b7faa810390fb41b047d73f5ba41e5c5bc255dfaaf80d6b,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\ebf68a9d9728eba5c20c01dd7e61c098.sol
ebf9a12353f50c3020be7a9e435cccd4,cc95e8b910754a86a0e0a0ca44578c32b6fef70240912e8e67053fe82b887e67,1,6,1,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\ebf9a12353f50c3020be7a9e435cccd4.sol
ec3a556742f883e7d185dc9d92b2e517,65f7661919acb79c03f474fcc744b6cfa6aaa6d7e293f66e4b531cdea425f363,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\ec3a556742f883e7d185dc9d92b2e517.sol
ec576651a1fc20bacd0201358c6c1c38,654b63491cf61c8950eb6982b6f546fa6e14c20a1a967d37f0d394f11f93f583,0,1,0,1,1,denial_service,,128,JiuZhou,C:\Users\Exauce\Documents\smart-contract-cgt\source\ec576651a1fc20bacd0201358c6c1c38.sol
ec7ad4af1fc95654260069e7932dbf3d,a6d5d3de64d313ecae153c93c8426923fdc63bc21dbffa2e40ea0c194a945936,1,1,1,0,1,reentrancy,reentrancy,107,EverEvolvingG,C:\Users\Exauce\Documents\smart-contract-cgt\source\ec7ad4af1fc95654260069e7932dbf3d.sol
ec847c962f9fb6580705ff8261582181,08896a354d1cfecbf222dfe0dad8969b8457e0abfe09f3776a64c2c8137a9988,1,6,2,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|reentrancy,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\ec847c962f9fb6580705ff8261582181.sol
ec9ea455a11617612ae57534c9668c1a,9c1f25e03222e66eabe3944ee85cb6b4e67376168b6ddde029211ca8d597772b,1,4,1,3,4,denial_service|front_running|reentrancy|unchecked_low_calls,reentrancy,104|107|113|114,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\ec9ea455a11617612ae57534c9668c1a.sol
ecb01576c9b028c5be086804a41ced45,2c92f41170f51bc3ace0f2f7ddadb7075f5e8e143a69bf3c22f4796f2197da23,1,1,1,0,1,front_running,front_running,114,SolidiFI,C:\Users\Exauce\Documents\smart-contract-cgt\source\ecb01576c9b028c5be086804a41ced45.sol
ecc1b7fe8d446306a5feb47498d7891a,35308ed0cb309d8b66ba2f8afcbe823a819edd78b6036cf51461ff516e534b25,1,6,2,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|front_running,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\ecc1b7fe8d446306a5feb47498d7891a.sol
ed0584ca28955adfa4f8ad1f340b4b4b,e6bdd752942512c274bf35a84ff04441c9b58eaff871091554b99bda8c3643c5,1,9,1,8,5,bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,unchecked_low_calls,104|107|113|114|120,NPChecker|Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\ed0584ca28955adfa4f8ad1f340b4b4b.sol
ed0a3936e5468deed4926edb8cdc8da8,4fa6a0cfa456f375d2d90f255b634e6310f2e7d11afa53f2095fbd14297ad8af,1,1,1,0,1,time_manipulation,time_manipulation,116,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\ed0a3936e5468deed4926edb8cdc8da8.sol
ed3647d2d69fd5e5f583aa60c760e182,ab6cc1262d5078abbdda9da3762c5aed8cfb47abd80e890b2445eb9219b35e7d,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\ed3647d2d69fd5e5f583aa60c760e182.sol
ed606b88efc467bfa638c98b18b79026,8924c269f085824be4df348783b621c7b8dd7258c8982d76988b50f3b6e5c3e6,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\ed606b88efc467bfa638c98b18b79026.sol
ed74032c6b033d0b157a1caad90b04f2,285782ce561137470ba46a0e757e4cd1a8a17b745745ff178caa076bb730fee9,0,1,0,1,1,front_running,,114,EthRacer,C:\Users\Exauce\Documents\smart-contract-cgt\source\ed74032c6b033d0b157a1caad90b04f2.sol
eddc7a165186a00f721b260eb57b3dbf,b7343916d266c2e481ee6d094ab8567e99a89a1727c707e07315b85f3a476c42,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\eddc7a165186a00f721b260eb57b3dbf.sol
ee2d0eb3ac1a3f690e333ac45e402b55,050833309c0119369f954bffc684ad959dbe9c0cd809507594f5e3e17965e58d,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\ee2d0eb3ac1a3f690e333ac45e402b55.sol
ee686c1134498ebb2157cb061acc2b75,7ee185d1708b54d81c4528e6c7324e8f7757f184648997c68518b77cac112a5c,1,1,1,0,1,arithmetic,arithmetic,101,SolidiFI,C:\Users\Exauce\Documents\smart-contract-cgt\source\ee686c1134498ebb2157cb061acc2b75.sol
ee699a6fc9992d86e5b34e6086624d12,88deabb5ab7ed7dd2dfc55f573821315465424fe0fc72837ec43ddc39943bbd1,0,1,0,1,1,reentrancy,,107,Doublade,C:\Users\Exauce\Documents\smart-contract-cgt\source\ee699a6fc9992d86e5b34e6086624d12.sol
eeb8a715772f7bb64bc4c900eb83b124,278e3ddd7dec775ba8aed8eb8c5b676798ac93e52402ce542d3dfa4334e6c9e7,1,1,1,0,1,front_running,front_running,114,EthRacer,C:\Users\Exauce\Documents\smart-contract-cgt\source\eeb8a715772f7bb64bc4c900eb83b124.sol
eeb9649dabbb43065a6b417de426e29e,9887191836df494e5c82dbd4bc9634f09d5732e1eac320c85fcf00e2f1b57b24,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\eeb9649dabbb43065a6b417de426e29e.sol
eebbd1de0bd005402b5dde75513c45f6,c9330e6c188235615980578995ee78a612ea145e435599937891fb776aa15a3c,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\eebbd1de0bd005402b5dde75513c45f6.sol
eed10a52c5dad384f20562413f6bf666,68cca49672de9ac467d5536c9fb945a31e0795d913c90afaca4d16d7b05da44e,1,1,1,0,1,time_manipulation,time_manipulation,116,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\eed10a52c5dad384f20562413f6bf666.sol
eed77a0bd3a6e3e4fadd35e77dcc5b2d,c6669051e6f7419923e9d8d98536732edfdd80c50cc85fc95e46f5005767403a,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\eed77a0bd3a6e3e4fadd35e77dcc5b2d.sol
eee82aa71813ad5e213bdc4371c3506f,05da6263c084d0e7ed09c784681e6f9ec8d8d5974cb02f98cd695726d8e61ba9,0,7,0,7,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\eee82aa71813ad5e213bdc4371c3506f.sol
eeec1e8a9be3b58748c8e9f28342e429,487ad3ee9c88665af30947f2b03a53b0c2dde59aeb5a0979255da83dd27f631d,1,1,1,0,1,reentrancy,reentrancy,107,Doublade,C:\Users\Exauce\Documents\smart-contract-cgt\source\eeec1e8a9be3b58748c8e9f28342e429.sol
ef070ffab235d8bf03803ddb44f72c8f,d7b9e9fcf294089f8f3869e578b08ec90bdce91a2fefb0fbc293efc02015b340,1,1,1,0,1,time_manipulation,time_manipulation,116,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\ef070ffab235d8bf03803ddb44f72c8f.sol
ef0f4b8310ff1ff7275a75136ac5f11a,d032b04206c0b4d4a1fd8f8400ee4a2868a9e7bbde0fde16c11a045a9b973d9e,1,5,1,4,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,reentrancy,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\ef0f4b8310ff1ff7275a75136ac5f11a.sol
ef18d8b8fdf63022efa4bafb43afbdab,9abcb7ad68fbe7743423535cf39f6d036038f13afd8462012f28996d281594f4,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\ef18d8b8fdf63022efa4bafb43afbdab.sol
ef1b8377a1a1bacead3b973bfe425861,04895beab22162f91bb948a9816a99e16c2cdaa86440d271f654ba762dbcbc83,0,6,0,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\ef1b8377a1a1bacead3b973bfe425861.sol
ef28310f7be928789d33bae92bd843c5,5d596f7570bc3fa15db3d9be89e002fbbce1e9dca15affd2ed1c8af03d9362bf,1,12,5,7,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,denial_service|front_running|reentrancy,101|104|107|113|114|120,NPChecker|Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\ef28310f7be928789d33bae92bd843c5.sol
ef3c74dc6231ba37394c46b2fbe5dccf,1fd5dce0ccaa81d5b8e1dafce38ae8a7289e090b3d54d0d30e6d0671c135a072,1,2,2,0,2,bad_randomness|time_manipulation,bad_randomness|time_manipulation,116|120,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\ef3c74dc6231ba37394c46b2fbe5dccf.sol
ef9a3b92a5629baddf4c912b91bbe929,0392d542f625ad6225de435f6140544b25556e4c0de1d011fb47e3e2bb1f713a,1,1,1,0,1,reentrancy,reentrancy,107,EverEvolvingG,C:\Users\Exauce\Documents\smart-contract-cgt\source\ef9a3b92a5629baddf4c912b91bbe929.sol
efb56b0c125fc8a75f65f6d0112b2e2b,2129345cd5fe1259cafaf0e62631db333b185ed77bb6370df2e0fa99f5aad7f0,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\efb56b0c125fc8a75f65f6d0112b2e2b.sol
efc84c3cd7df105f6d4b07c7ec9528ec,670afdf7a1721ea2a558a93bd51a82769bcdb29f44dd94d71d3abbba709766b7,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\efc84c3cd7df105f6d4b07c7ec9528ec.sol
efc9f62c3de129eb151339cad1e8ac23,ebc54d1ab7bd4007bf7d93d8b8dcb4b96c99f2f979901dfb0fed3a6f1117ec74,1,6,3,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|front_running,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\efc9f62c3de129eb151339cad1e8ac23.sol
efe5ebd718c6afa9c24214bb4373b40d,bc0705aa7bc054498b92b4f0347611f16d4f4ddb3b31ff0938a10941abb84701,0,3,0,3,2,reentrancy|unchecked_low_calls,,104|107,Doublade,C:\Users\Exauce\Documents\smart-contract-cgt\source\efe5ebd718c6afa9c24214bb4373b40d.sol
f0049b599a093af989ba15744008343e,5ce883dd775f9279a54fa09a6c2bf5021bccdd13418d60e71b5ba4ddb237d118,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|front_running|unchecked_low_calls,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\f0049b599a093af989ba15744008343e.sol
f044d3334e676d85cbf2d524c7ee4b97,762de575c8f788bb5ae39ba7b4620922581bd5170993112dbf2f35f3bc5f8148,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\f044d3334e676d85cbf2d524c7ee4b97.sol
f05b954ac42dabe5b0d58dba8a449406,f3bd33f4af8e1c30c1f1a04b598762e4ea4a2034750f7bbd097a920a719ad8f9,0,5,0,5,5,bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\f05b954ac42dabe5b0d58dba8a449406.sol
f0cc245b44a751cbc1830693d6df857c,29d1d9b2e183ea3c5cc91cf09605efe125b5e4e4c93fcd73440295ac59e6497d,1,1,1,0,1,time_manipulation,time_manipulation,116,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\f0cc245b44a751cbc1830693d6df857c.sol
f0e4b5aa4dcae2d593033ff8dc473b9a,5c5aa03fcdadbfd400dcaad973779d8df8f2ea6a07da7616d30336fdce3f6db6,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\f0e4b5aa4dcae2d593033ff8dc473b9a.sol
f0e8647ebc38253970221792efa947f3,1c505a36097b50a537741205e22f54e42bdb38d5c4c59fd97f04dcaeef7ffed5,1,5,2,3,5,arithmetic|bad_randomness|denial_service|front_running|unchecked_low_calls,arithmetic|front_running,101|104|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\f0e8647ebc38253970221792efa947f3.sol
f0f27a563953c88c95031b53f4bde0dd,67fa7e236cd85bbd579d982802b6b8ec8f50b35e48951d183a78783cdac9b8fd,1,1,1,0,1,arithmetic,arithmetic,101,SolidiFI,C:\Users\Exauce\Documents\smart-contract-cgt\source\f0f27a563953c88c95031b53f4bde0dd.sol
f0f4963676f6caf31ce911ac8132321e,18510931f675747e788a373df2af63138fb57c68f29e159a3160d24d05439360,1,6,1,5,5,bad_randomness|denial_service|reentrancy|time_manipulation|unchecked_low_calls,time_manipulation,104|107|113|116|120|128,CodeSmells|ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\f0f4963676f6caf31ce911ac8132321e.sol
f1239915021736421c13fb9a3acb998b,dd06b9aa0a989a6b14059f44e6b5587495ee119ce76f788e5103cde583656b20,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\f1239915021736421c13fb9a3acb998b.sol
f12ef52b0d4e6018344fcb33a7da9d9f,f77d7033cf1235d5aa582d666f87143b18315e0a9608f06274d1155d102a2df1,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\f12ef52b0d4e6018344fcb33a7da9d9f.sol
f154f64d05c892166d264ceb222e6318,d72bea423eb5e408ddc5209b4da8e72c1725b22b1e7187d2d8a824f1594a05a0,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\f154f64d05c892166d264ceb222e6318.sol
f15cc5d5bc8ed0e1666b9b6b00dc6bdf,17cffb11e1098a2ca8864ffd7a60bbb3f98e3b91d10a2766373a7441a91e27b1,0,11,0,11,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120|128,CodeSmells|Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\f15cc5d5bc8ed0e1666b9b6b00dc6bdf.sol
f163bdf316934b86155c3378aaf1c3f6,a7e34d4f9e89f6ebe3dfb41377dbe682c20ddc0acbf7eafe629e1928a80cbddd,0,6,0,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\f163bdf316934b86155c3378aaf1c3f6.sol
f1686f1e8cb697642c7557d67207221c,89610008e627c8ac20455f87443ea56b1c1c636b5290815812755388b140de7c,1,8,4,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|unchecked_low_calls,101|104|107|113|114|120,Doublade|Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\f1686f1e8cb697642c7557d67207221c.sol
f16fb3a6c9f659a7cfe49f37c71460d9,15cfd1eb0ddf9e4ca08398b83fd7dfc136fa19b96a811930651ec6b73bda3b9d,1,1,1,0,1,time_manipulation,time_manipulation,116,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\f16fb3a6c9f659a7cfe49f37c71460d9.sol
f1912431eb332e08b5a85b7acab675a6,8e810d52f29b66e3f4cb89ae813741ea27587fd2806cd98e38a18a73abfcd652,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,denial_service,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\f1912431eb332e08b5a85b7acab675a6.sol
f1a5e71017cdec822e403ebcf1d122bf,635fdbf205ba46748557eb4a8e6a1bce9fe904efd18b636784f80f3641a192a1,0,1,0,1,1,reentrancy,,107,Doublade,C:\Users\Exauce\Documents\smart-contract-cgt\source\f1a5e71017cdec822e403ebcf1d122bf.sol
f1d29c04e1131e4beb757fe72dcf7224,62359d3f8d89fd7ad622c087aad0d9aaffd8eeac3d7fe29abd7307fbcc035c10,1,2,1,1,1,denial_service,denial_service,113|128,NotSoSmartC,C:\Users\Exauce\Documents\smart-contract-cgt\source\f1d29c04e1131e4beb757fe72dcf7224.sol
f1ea473a82f71ea6451d3e101175ffa8,010437bac9b9a3b1cb6ab335ba60b2d8c6c00c4782dea1fb1cd9b2b8047cd61c,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,SolidiFI,C:\Users\Exauce\Documents\smart-contract-cgt\source\f1ea473a82f71ea6451d3e101175ffa8.sol
f20ae012b0c0d75da3e2d447b3c573d0,52395b6ef2f365063572e97f9dd44e9a16725fbb15d79f19d7713305639ba86c,1,1,1,0,1,bad_randomness,bad_randomness,120,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\f20ae012b0c0d75da3e2d447b3c573d0.sol
f21a824407dfb37c81f7fbbd8d8e0e58,dc79909c32598af49a0714896aae02e298a6e4146a4ad14b2a1c59bed6730ce1,1,1,1,0,1,reentrancy,reentrancy,107,Doublade,C:\Users\Exauce\Documents\smart-contract-cgt\source\f21a824407dfb37c81f7fbbd8d8e0e58.sol
f252583f54eef98a46fad1880cc825d6,5124c43f3cbe5d8d477489d02d9710177a4bc98b7ee24e37dd8a61c167bd98d2,1,6,1,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\f252583f54eef98a46fad1880cc825d6.sol
f25d5e16eb12a4fa466f940821a7f125,7b7bb6b41925eadc7f10fdc2391ac64814e7ccda6ef290bc3a32bb7e1dd7b395,1,1,1,0,1,arithmetic,arithmetic,101,EverEvolvingG,C:\Users\Exauce\Documents\smart-contract-cgt\source\f25d5e16eb12a4fa466f940821a7f125.sol
f26ed098ddfa730dd9cebaaaab1bceac,b1aa007b05289b6adbaaf19cb8fd9154c62e4648f7d6844c3447636b060bc463,1,1,1,0,1,reentrancy,reentrancy,107,JiuZhou,C:\Users\Exauce\Documents\smart-contract-cgt\source\f26ed098ddfa730dd9cebaaaab1bceac.sol
f2aaa885e5080b386e35c26a13bc1864,22c2935797b83d125b55ae57dd156d3d2e691f27f246d3f1cd9dd5896cc250c6,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\f2aaa885e5080b386e35c26a13bc1864.sol
f2b6d6568d522428120331c340a465d7,19bc31ce300bfb6d3121767c312dfe4afbda3388c05c9e530bf95066a1d3ccd2,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\f2b6d6568d522428120331c340a465d7.sol
f2e587be555b9046ca3ad3c17d0d17ae,3222beb3c6c767eea4d9650d2be5121039e875ab67105777b8621b97c68f7d9a,1,1,1,0,1,arithmetic,arithmetic,101,EverEvolvingG,C:\Users\Exauce\Documents\smart-contract-cgt\source\f2e587be555b9046ca3ad3c17d0d17ae.sol
f2f22a0a04bbba7bc4af8eca1b7e4ccc,3b5fa6add34fa4b0906500cc4f2350f44c05bd68abdcffc2379c05357ead83b4,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|front_running|unchecked_low_calls,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\f2f22a0a04bbba7bc4af8eca1b7e4ccc.sol
f305df0ff73ae95c5c3f01a83b0316a2,18a559bfae559747ac0d0f3ea5a3f1cd0b7a94233770b66fd732ad89d55df659,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\f305df0ff73ae95c5c3f01a83b0316a2.sol
f38e9665c667f7fe33af0b363f1d7691,1eacd3445059bb396d7654d8077c32b2039e1e08c7c01f7bb773412d935ec9a7,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\f38e9665c667f7fe33af0b363f1d7691.sol
